SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000010664,2023-08-23,CMP00072,CH04,345.15,2575.19,17,78.22,20.3,0.0048
MKT000010665,2023-08-28,CMP00008,CH01,1712.42,21560.02,76,66.49,22.53,0.0082
MKT000010672,2023-04-10,CMP00251,CH04,1075.62,5244.19,20,98.78,53.78,0.0025
MKT000010678,2023-01-24,CMP00139,CH03,509.1,3526.35,18,79.27,28.28,0.0014
MKT000010688,2023-05-28,CMP00238,CH04,5147.57,18680.07,113,96.48,45.55,0.0069
MKT000010689,2023-01-02,CMP00211,CH01,1681.46,12541.48,44,95.81,38.21,0.0033
MKT000010693,2023-09-03,CMP00270,CH01,3780.74,25917.39,132,76.17,28.64,0.0473
MKT000010701,2023-03-13,CMP00180,CH01,1109.69,902.41,4,51.1,277.42,0.0004
MKT000010703,2023-03-22,CMP00066,CH04,668.3,2701.2,8,87.88,83.54,0.0017
MKT000010704,2023-12-04,CMP00143,CH04,1223.23,4434.52,16,96.4,76.45,0.0113
MKT000010710,2023-05-15,CMP00161,CH01,1779.61,4789.88,22,86.97,80.89,0.0013
MKT000010721,2023-10-29,CMP00233,CH01,2016.7,14810.17,50,66.48,40.33,0.0457
MKT000010725,2023-07-28,CMP00058,CH05,296.47,2219.21,8,73.49,37.06,0.0014
MKT000010729,2023-07-28,CMP00236,CH05,1314.97,6153.19,21,91.66,62.62,0.0026
MKT000010732,2023-02-03,CMP00253,CH02,80.0,1429.49,2,90.44,40.0,0.0003
MKT000010741,2023-02-03,CMP00104,CH01,1061.44,3809.03,11,76.42,96.49,0.0016
MKT000010742,2023-03-31,CMP00055,CH03,165.23,1776.86,10,55.01,16.52,0.003
MKT000010744,2023-04-06,CMP00278,CH01,556.03,2168.17,14,96.88,39.72,0.001
MKT000010746,2023-02-18,CMP00202,CH03,1356.67,2587.02,31,96.39,43.76,0.0048
MKT000010747,2023-04-17,CMP00097,CH06,1090.74,3346.62,16,112.63,68.17,0.0016
MKT000010750,2023-12-13,CMP00114,CH05,3344.55,15371.66,53,55.63,63.1,0.0087
MKT000010758,2023-07-24,CMP00028,CH05,525.15,3559.13,17,93.45,30.89,0.0051
MKT000010760,2023-06-12,CMP00058,CH05,1220.8,8120.61,28,117.23,43.6,0.0032
MKT000010765,2023-11-23,CMP00143,CH04,522.81,2046.15,10,103.2,52.28,0.0023
MKT000010785,2023-08-18,CMP00010,CH01,811.63,3143.11,18,69.62,45.09,0.0024
MKT000010789,2023-12-19,CMP00279,CH01,3910.82,25562.02,151,66.6,25.9,0.0111
MKT000010792,2023-08-14,CMP00093,CH06,1387.45,2611.73,12,64.86,115.62,0.0047
MKT000010793,2023-11-13,CMP00276,CH05,2693.91,21343.92,60,71.37,44.9,0.0265
MKT000010804,2023-02-15,CMP00217,CH01,2546.92,5719.07,22,110.56,115.77,0.004
MKT000010807,2023-12-11,CMP00116,CH04,853.11,3414.88,15,99.2,56.87,0.002
MKT000010808,2023-12-30,CMP00012,CH04,1079.82,5735.1,31,74.46,34.83,0.0329
MKT000010809,2023-06-02,CMP00025,CH01,1783.07,8099.89,49,67.66,36.39,0.0047
MKT000010811,2023-12-24,CMP00138,CH04,1833.99,9742.07,52,68.03,35.27,0.0039
MKT000010812,2023-01-16,CMP00233,CH01,810.07,5657.44,27,71.14,30.0,0.0025
MKT000010813,2023-07-20,CMP00249,CH02,275.06,1686.06,7,83.29,39.29,0.0013
MKT000010825,2023-10-11,CMP00183,CH02,80.0,854.79,3,88.1,26.67,0.0002
MKT000010828,2023-09-02,CMP00219,CH05,704.57,4660.87,27,38.31,26.1,0.0015
MKT000010832,2023-01-21,CMP00031,CH03,455.5,3102.32,30,118.86,15.18,0.0022
MKT000010834,2023-09-01,CMP00273,CH05,1071.7,6004.73,21,75.32,51.03,0.0014
MKT000010837,2023-02-20,CMP00275,CH05,764.66,5760.46,27,67.14,28.32,0.0036
MKT000010838,2023-01-31,CMP00032,CH04,433.79,1338.6,10,87.96,43.38,0.0006
MKT000010841,2023-09-20,CMP00039,CH04,2140.09,11541.19,78,69.39,27.44,0.0108
MKT000010849,2023-07-04,CMP00163,CH04,523.99,3002.23,14,89.38,37.43,0.0009
MKT000010852,2023-12-07,CMP00080,CH01,13692.33,21830.64,126,76.35,108.67,0.0223
MKT000010855,2023-04-27,CMP00264,CH01,6303.82,40790.11,190,54.76,33.18,0.0122
MKT000010861,2023-10-04,CMP00112,CH01,1035.44,6838.43,30,60.45,34.51,0.0044
MKT000010867,2023-03-06,CMP00139,CH03,385.15,2754.45,20,70.71,19.26,0.0073
MKT000010869,2023-03-09,CMP00067,CH05,1403.76,10601.72,37,58.17,37.94,0.0039
MKT000010871,2023-07-22,CMP00013,CH06,1317.99,4252.48,18,94.0,73.22,0.0026
MKT000010874,2023-01-30,CMP00223,CH04,1110.67,5961.66,30,65.17,37.02,0.0033
MKT000010875,2023-01-15,CMP00116,CH04,1053.97,3314.24,16,77.06,65.87,0.0045
MKT000010882,2023-11-06,CMP00259,CH02,226.12,2539.81,15,87.71,15.07,0.0027
MKT000010885,2023-04-13,CMP00064,CH02,94.3,1004.67,8,88.49,11.79,0.0005
MKT000010893,2023-10-20,CMP00099,CH02,529.22,2765.21,9,91.68,58.8,0.0016
MKT000010898,2023-10-23,CMP00075,CH01,1501.35,6496.09,24,56.25,62.56,0.0149
MKT000010899,2023-05-02,CMP00056,CH04,1292.69,2249.52,10,79.52,129.27,0.001
MKT000010901,2023-04-25,CMP00097,CH06,1309.93,3373.52,12,86.69,109.16,0.0015
MKT000010904,2023-09-03,CMP00226,CH02,156.19,546.5,1,126.47,156.19,0.0009
MKT000010910,2023-12-13,CMP00016,CH01,1678.54,4171.37,33,96.88,50.86,0.0052
MKT000010917,2023-09-29,CMP00151,CH01,894.9,6415.63,25,59.11,35.8,0.0092
MKT000010926,2023-11-29,CMP00209,CH04,11213.48,38844.56,141,62.89,79.53,0.0191
MKT000010927,2023-10-18,CMP00264,CH01,1749.95,2499.83,11,78.99,159.09,0.0006
MKT000010931,2023-10-16,CMP00045,CH05,831.04,5181.97,25,98.17,33.24,0.0019
MKT000010932,2023-12-06,CMP00267,CH05,1552.2,12270.5,52,99.32,29.85,0.0134
MKT000010940,2023-05-27,CMP00077,CH01,3193.66,12044.05,81,106.64,39.43,0.0211
MKT000010941,2023-05-04,CMP00175,CH05,1798.64,9079.58,30,87.14,59.95,0.0021
MKT000010943,2023-05-21,CMP00198,CH04,952.2,4089.72,14,94.97,68.01,0.0008
MKT000010958,2023-10-02,CMP00238,CH04,1195.16,4715.41,21,75.67,56.91,0.0014
MKT000010959,2023-07-01,CMP00216,CH03,404.72,6762.7,49,56.55,8.26,0.0029
MKT000010960,2023-11-05,CMP00151,CH01,1900.68,6460.33,43,90.23,44.2,0.0117
MKT000010961,2023-03-12,CMP00265,CH01,1614.11,5848.36,29,93.07,55.66,0.0056
MKT000010963,2023-09-26,CMP00242,CH06,1351.18,7356.68,32,95.17,42.22,0.0031
MKT000010966,2023-01-29,CMP00275,CH05,981.18,5297.27,15,65.77,65.41,0.001
MKT000010970,2023-04-13,CMP00042,CH04,1145.71,3214.23,16,89.78,71.61,0.0015
MKT000010971,2023-12-26,CMP00183,CH02,168.8,2615.67,7,79.98,24.11,0.0005
MKT000010973,2023-09-27,CMP00011,CH02,682.1,1999.81,11,118.02,62.01,0.0009
MKT000010979,2023-12-24,CMP00001,CH04,427.33,3461.46,23,117.54,18.58,0.0148
MKT000010980,2023-04-20,CMP00005,CH06,749.99,5512.07,41,74.48,18.29,0.0224
MKT000010981,2023-07-16,CMP00081,CH03,1378.26,11789.38,85,69.24,16.21,0.0321
MKT000010982,2023-10-05,CMP00150,CH03,1834.33,21579.81,110,97.13,16.68,0.0153
MKT000010983,2023-11-12,CMP00091,CH06,2082.82,729.31,1,101.2,2082.82,0.0003
MKT000010986,2023-12-25,CMP00162,CH01,703.34,4750.11,21,91.0,33.49,0.0036
MKT000010987,2023-01-27,CMP00196,CH03,198.41,941.12,8,76.57,24.8,0.0039
MKT000010988,2023-10-18,CMP00141,CH05,732.34,5440.1,25,103.78,29.29,0.0023
MKT000010989,2023-07-05,CMP00094,CH01,1470.79,14462.98,53,30.71,27.75,0.0504
MKT000010992,2023-07-19,CMP00221,CH04,1682.74,4932.41,24,99.85,70.11,0.0014
MKT000010994,2023-04-10,CMP00021,CH01,242.15,562.75,3,55.52,80.72,0.0003
MKT000010997,2023-03-28,CMP00132,CH04,1858.96,3803.29,25,123.63,74.36,0.0146
MKT000011001,2023-06-04,CMP00067,CH05,839.34,6572.33,24,93.24,34.97,0.0062
MKT000011004,2023-04-09,CMP00003,CH03,1071.14,4502.87,38,106.58,28.19,0.0094
MKT000011009,2023-08-14,CMP00219,CH05,1227.27,268.29,0,103.43,1227.27,0.0001
MKT000011013,2023-01-23,CMP00267,CH05,338.61,1693.88,14,65.55,24.19,0.0018
MKT000011016,2023-05-13,CMP00175,CH05,984.04,10765.01,30,107.21,32.8,0.0019
MKT000011017,2023-06-18,CMP00161,CH01,345.46,875.75,9,105.75,38.38,0.0013
MKT000011024,2023-11-13,CMP00095,CH02,99.9,2008.51,4,102.0,24.98,0.0004
MKT000011026,2023-12-02,CMP00241,CH05,3733.4,23741.77,87,61.22,42.91,0.0362
MKT000011029,2023-06-26,CMP00226,CH02,187.31,3387.78,21,77.8,8.92,0.0019
MKT000011038,2023-05-19,CMP00048,CH06,323.02,841.93,2,86.14,161.51,0.0002
MKT000011039,2023-02-15,CMP00160,CH01,3093.4,3763.17,20,126.45,154.67,0.0016
MKT000011042,2023-03-13,CMP00213,CH02,105.59,679.32,1,101.01,105.59,0.0001
MKT000011045,2023-12-17,CMP00275,CH05,4665.19,29221.0,126,67.31,37.03,0.0423
MKT000011056,2023-10-29,CMP00124,CH01,649.47,1780.96,8,80.1,81.18,0.0007
MKT000011057,2023-01-22,CMP00247,CH04,996.24,5035.88,26,60.68,38.32,0.0033
MKT000011061,2023-05-12,CMP00252,CH04,825.85,3192.73,14,63.4,58.99,0.0024
MKT000011064,2023-06-18,CMP00135,CH02,80.0,744.65,5,61.88,16.0,0.0005
MKT000011065,2023-03-06,CMP00060,CH02,119.79,1575.29,7,41.93,17.11,0.0025
MKT000011077,2023-05-31,CMP00089,CH03,1417.02,8657.63,62,38.96,22.86,0.0056
MKT000011090,2023-03-17,CMP00174,CH05,805.6,3709.35,19,107.56,42.4,0.0015
MKT000011091,2023-05-15,CMP00183,CH02,352.95,7851.46,57,84.49,6.19,0.0035
MKT000011092,2023-06-21,CMP00213,CH02,198.63,1205.68,4,81.57,49.66,0.0006
MKT000011093,2023-09-08,CMP00182,CH02,185.19,2156.12,13,63.65,14.25,0.001
MKT000011095,2023-02-08,CMP00093,CH06,4482.43,19179.25,110,90.51,40.75,0.0088
MKT000011096,2023-12-07,CMP00191,CH01,2910.8,13234.73,69,126.68,42.19,0.0052
MKT000011101,2023-11-13,CMP00224,CH02,480.55,825.51,4,94.63,120.14,0.0004
MKT000011102,2023-07-01,CMP00106,CH04,3006.95,11231.54,42,123.36,71.59,0.0082
MKT000011109,2023-01-03,CMP00162,CH01,1570.47,9732.78,33,71.8,47.59,0.0023
MKT000011110,2023-08-03,CMP00022,CH03,1023.54,9605.2,77,67.18,13.29,0.007
MKT000011116,2023-03-18,CMP00126,CH02,319.98,1188.11,4,80.7,79.99,0.0005
MKT000011117,2023-11-22,CMP00096,CH03,1378.9,11253.58,66,65.99,20.89,0.0064
MKT000011120,2023-08-31,CMP00212,CH01,4620.83,18752.99,117,77.47,39.49,0.0163
MKT000011124,2023-10-26,CMP00223,CH04,1347.39,7504.96,31,107.65,43.46,0.0019
MKT000011126,2023-10-23,CMP00006,CH04,401.07,1350.76,3,90.68,133.69,0.0002
MKT000011127,2023-12-11,CMP00123,CH06,3607.11,8803.66,37,113.73,97.49,0.0218
MKT000011131,2023-05-23,CMP00267,CH05,1303.7,5794.02,17,97.99,76.69,0.001
MKT000011132,2023-02-11,CMP00165,CH01,1683.38,5946.24,39,70.99,43.16,0.003
MKT000011134,2023-10-02,CMP00214,CH03,190.34,1391.55,7,85.39,27.19,0.0005
MKT000011141,2023-05-06,CMP00065,CH03,190.49,2142.63,14,75.18,13.61,0.0014
MKT000011143,2023-12-30,CMP00257,CH06,4077.71,15841.72,87,72.71,46.87,0.0137
MKT000011144,2023-08-31,CMP00209,CH04,659.92,3803.56,12,82.46,54.99,0.0015
MKT000011150,2023-02-08,CMP00155,CH03,475.68,4597.33,33,103.45,14.41,0.003
MKT000011151,2023-11-14,CMP00017,CH04,6685.13,39184.4,122,118.03,54.8,0.0335
MKT000011152,2023-04-07,CMP00124,CH01,1621.06,12421.52,40,76.68,40.53,0.0184
MKT000011154,2023-09-15,CMP00227,CH05,809.59,5526.51,22,103.41,36.8,0.0022
MKT000011160,2023-04-27,CMP00271,CH03,572.85,6441.69,45,102.94,12.73,0.01
MKT000011162,2023-06-11,CMP00228,CH01,1245.32,3564.99,22,100.93,56.61,0.0031
MKT000011166,2023-11-27,CMP00076,CH02,389.79,2334.18,16,113.05,24.36,0.0014
MKT000011171,2023-12-08,CMP00125,CH04,939.58,2004.83,6,67.64,156.6,0.0005
MKT000011172,2023-01-12,CMP00161,CH01,1149.68,2050.74,7,69.51,164.24,0.0007
MKT000011175,2023-08-28,CMP00253,CH02,80.0,572.04,1,71.99,80.0,0.0001
MKT000011180,2023-03-15,CMP00221,CH04,3197.66,6383.36,34,86.21,94.05,0.0111
MKT000011187,2023-04-07,CMP00276,CH05,2313.55,3051.76,11,112.46,210.32,0.0008
MKT000011192,2023-03-01,CMP00006,CH04,1391.96,6845.0,33,65.75,42.18,0.0022
MKT000011201,2023-01-18,CMP00221,CH04,1115.15,3056.21,15,72.11,74.34,0.0037
MKT000011205,2023-11-21,CMP00048,CH06,2356.56,438.98,2,86.57,1178.28,0.0001
MKT000011209,2023-11-04,CMP00202,CH03,723.15,8292.46,71,89.96,10.19,0.008
MKT000011211,2023-12-16,CMP00200,CH03,2814.51,12501.62,90,68.28,31.27,0.0071
MKT000011216,2023-08-07,CMP00065,CH03,168.25,1934.42,8,89.67,21.03,0.0042
MKT000011220,2023-12-31,CMP00203,CH02,817.94,11210.17,58,109.51,14.1,0.0049
MKT000011221,2023-10-12,CMP00074,CH01,802.99,5230.41,32,72.99,25.09,0.0019
MKT000011227,2023-07-08,CMP00184,CH04,1145.71,4924.33,24,95.63,47.74,0.0053
MKT000011230,2023-05-05,CMP00122,CH06,724.1,2192.46,17,86.75,42.59,0.001
MKT000011233,2023-06-23,CMP00026,CH02,86.66,1282.22,4,73.84,21.66,0.0003
MKT000011237,2023-06-15,CMP00049,CH01,615.8,660.04,3,89.1,205.27,0.0002
MKT000011238,2023-05-24,CMP00137,CH03,108.67,318.08,2,65.03,54.34,0.0002
MKT000011240,2023-04-15,CMP00117,CH02,127.61,1623.17,4,70.4,31.9,0.0004
MKT000011248,2023-12-17,CMP00177,CH04,3493.14,6290.34,22,91.13,158.78,0.0045
MKT000011250,2023-12-01,CMP00021,CH01,2754.92,6065.99,16,82.61,172.18,0.0013
MKT000011251,2023-07-06,CMP00111,CH05,538.77,4824.1,14,72.99,38.48,0.0012
MKT000011262,2023-02-19,CMP00039,CH04,382.9,1397.82,8,63.53,47.86,0.0005
MKT000011270,2023-08-24,CMP00179,CH02,80.0,312.59,1,57.91,80.0,0.0001
MKT000011271,2023-05-30,CMP00193,CH01,1866.3,15691.47,64,81.52,29.16,0.008
MKT000011275,2023-08-29,CMP00195,CH05,388.17,4123.09,27,98.87,14.38,0.0079
MKT000011281,2023-05-01,CMP00106,CH04,2924.89,16981.61,77,94.76,37.99,0.013
MKT000011287,2023-12-22,CMP00200,CH03,554.51,2886.47,20,81.31,27.73,0.0042
MKT000011289,2023-12-28,CMP00215,CH04,1190.96,5035.22,24,95.13,49.62,0.0031
MKT000011292,2023-06-07,CMP00130,CH04,652.73,1182.97,4,85.91,163.18,0.0002
MKT000011295,2023-03-07,CMP00184,CH04,778.25,3944.46,19,86.09,40.96,0.0014
MKT000011297,2023-12-25,CMP00130,CH04,2064.77,6483.69,17,69.85,121.46,0.0028
MKT000011300,2023-06-19,CMP00254,CH01,707.33,4018.53,20,126.48,35.37,0.0019
MKT000011310,2023-01-20,CMP00213,CH02,92.11,628.25,2,88.3,46.05,0.0003
MKT000011313,2023-03-30,CMP00196,CH03,354.01,3814.82,25,73.68,14.16,0.0047
MKT000011317,2023-01-26,CMP00150,CH03,163.44,1087.92,9,98.91,18.16,0.0023
MKT000011322,2023-04-20,CMP00272,CH05,861.61,2869.87,14,76.86,61.54,0.0074
MKT000011323,2023-01-18,CMP00072,CH04,4250.25,26968.04,123,88.43,34.55,0.0145
MKT000011326,2023-11-18,CMP00205,CH03,535.8,2089.79,7,63.31,76.54,0.0007
MKT000011328,2023-10-22,CMP00245,CH01,273.73,2879.13,10,76.76,27.37,0.0018
MKT000011336,2023-06-06,CMP00043,CH01,1105.53,6381.11,29,95.49,38.12,0.0018
MKT000011338,2023-11-28,CMP00222,CH06,2275.39,6981.72,20,72.04,113.77,0.0019
MKT000011339,2023-09-26,CMP00046,CH05,427.81,1307.48,3,76.65,142.6,0.0002
MKT000011343,2023-05-04,CMP00147,CH01,2864.78,23733.09,116,95.3,24.7,0.0092
MKT000011358,2023-02-19,CMP00142,CH06,466.08,1340.1,5,100.47,93.22,0.0053
MKT000011360,2023-07-09,CMP00208,CH01,2569.04,12331.18,48,89.55,53.52,0.006
MKT000011361,2023-02-24,CMP00042,CH04,960.11,3798.1,12,97.36,80.01,0.008
MKT000011365,2023-08-22,CMP00226,CH02,106.85,1624.66,7,86.77,15.26,0.0005
MKT000011369,2023-10-19,CMP00143,CH04,5041.59,40139.75,198,101.09,25.46,0.0265
MKT000011370,2023-03-22,CMP00110,CH06,2058.55,6756.54,28,85.73,73.52,0.0069
MKT000011383,2023-03-06,CMP00039,CH04,4779.05,20600.42,101,70.82,47.32,0.028
MKT000011390,2023-03-31,CMP00032,CH04,1454.76,3615.7,21,105.55,69.27,0.0019
MKT000011395,2023-02-28,CMP00106,CH04,3016.91,3852.42,6,98.75,502.82,0.004
MKT000011396,2023-06-06,CMP00232,CH06,1742.81,5715.52,20,83.66,87.14,0.0016
MKT000011402,2023-01-18,CMP00156,CH06,3885.99,8567.39,33,93.9,117.76,0.0028
MKT000011404,2023-09-03,CMP00055,CH03,368.8,2575.52,19,36.57,19.41,0.0011
MKT000011405,2023-05-18,CMP00115,CH01,4398.24,29053.52,144,54.18,30.54,0.0116
MKT000011409,2023-11-24,CMP00023,CH05,607.12,3122.23,8,80.83,75.89,0.0036
MKT000011410,2023-07-23,CMP00012,CH04,1374.11,4699.22,14,104.16,98.15,0.0015
MKT000011419,2023-10-09,CMP00049,CH01,463.64,2149.01,11,71.15,42.15,0.0008
MKT000011426,2023-02-12,CMP00138,CH04,648.57,2374.34,11,75.54,58.96,0.0008
MKT000011427,2023-07-07,CMP00259,CH02,319.55,2913.38,9,98.52,35.51,0.0023
MKT000011432,2023-11-30,CMP00261,CH03,1035.12,10452.6,69,64.4,15.0,0.0178
MKT000011434,2023-03-13,CMP00265,CH01,596.51,1237.23,7,50.88,85.22,0.002
MKT000011437,2023-05-04,CMP00222,CH06,2858.99,11715.88,52,77.2,54.98,0.0029
MKT000011438,2023-04-23,CMP00145,CH03,285.89,1172.96,5,71.58,57.18,0.0003
MKT000011442,2023-03-02,CMP00265,CH01,1903.32,13967.86,89,55.31,21.39,0.0053
MKT000011448,2023-12-30,CMP00236,CH05,943.0,6260.11,22,72.6,42.86,0.0019
MKT000011455,2023-09-25,CMP00080,CH01,469.02,2380.14,4,74.34,117.26,0.0016
MKT000011458,2023-10-10,CMP00005,CH06,1129.02,2080.14,7,125.25,161.29,0.0005
MKT000011465,2023-04-09,CMP00048,CH06,1200.32,3681.5,16,102.11,75.02,0.002
MKT000011467,2023-09-20,CMP00212,CH01,790.22,1575.14,9,75.46,87.8,0.0011
MKT000011470,2023-09-28,CMP00142,CH06,5232.84,5140.3,18,100.2,290.71,0.0018
MKT000011475,2023-02-07,CMP00144,CH04,2391.32,2410.85,17,64.55,140.67,0.0012
MKT000011481,2023-03-09,CMP00002,CH04,3062.23,14106.0,65,95.72,47.11,0.0082
MKT000011482,2023-09-03,CMP00216,CH03,886.58,6075.69,32,85.73,27.71,0.0034
MKT000011487,2023-06-04,CMP00065,CH03,477.7,2919.38,20,104.4,23.88,0.0027
MKT000011490,2023-01-24,CMP00266,CH01,1219.22,14169.04,100,91.94,12.19,0.0069
MKT000011496,2023-06-14,CMP00173,CH05,516.83,3164.75,22,71.45,23.49,0.0013
MKT000011497,2023-11-11,CMP00145,CH03,586.31,8808.94,62,69.54,9.46,0.0054
MKT000011500,2023-01-26,CMP00211,CH01,2949.98,8267.27,41,79.49,71.95,0.0054
MKT000011510,2023-11-19,CMP00002,CH04,1198.82,2557.18,10,99.95,119.88,0.0008
MKT000011513,2023-08-23,CMP00173,CH05,766.97,6584.24,34,97.5,22.56,0.003
MKT000011515,2023-08-02,CMP00189,CH01,1488.13,11788.41,54,100.22,27.56,0.0206
MKT000011517,2023-02-10,CMP00064,CH02,245.52,1398.44,3,91.32,81.84,0.0002
MKT000011518,2023-07-15,CMP00102,CH02,122.2,1330.15,5,81.42,24.44,0.0019
MKT000011520,2023-10-08,CMP00146,CH01,654.69,3501.8,16,77.15,40.92,0.0021
MKT000011523,2023-07-26,CMP00058,CH05,726.82,5870.77,20,97.39,36.34,0.0023
MKT000011524,2023-11-21,CMP00169,CH03,406.38,2650.26,17,63.39,23.9,0.0024
MKT000011526,2023-09-05,CMP00065,CH03,1321.27,15099.1,94,96.84,14.06,0.0072
MKT000011528,2023-05-24,CMP00129,CH04,4726.0,12109.64,54,85.03,87.52,0.0047
MKT000011530,2023-09-07,CMP00077,CH01,433.72,2133.91,12,105.72,36.14,0.0009
MKT000011531,2023-01-08,CMP00224,CH02,80.0,726.11,1,119.28,80.0,0.0004
MKT000011538,2023-10-06,CMP00186,CH04,896.93,5909.63,31,62.4,28.93,0.0021
MKT000011540,2023-03-01,CMP00229,CH04,589.03,2009.79,7,95.47,84.15,0.0006
MKT000011542,2023-10-13,CMP00166,CH02,308.98,3376.99,14,86.62,22.07,0.0011
MKT000011546,2023-04-20,CMP00122,CH06,1287.51,5099.14,12,73.03,107.29,0.0012
MKT000011550,2023-02-21,CMP00024,CH04,1202.99,2828.39,9,49.3,133.67,0.0005
MKT000011551,2023-04-18,CMP00022,CH03,458.29,4651.3,32,94.21,14.32,0.016
MKT000011552,2023-09-24,CMP00215,CH04,1925.5,3280.35,16,64.54,120.34,0.0065
MKT000011554,2023-01-14,CMP00066,CH04,1472.49,2025.87,8,92.34,184.06,0.0012
MKT000011558,2023-07-15,CMP00161,CH01,734.85,1357.74,7,104.02,104.98,0.0011
MKT000011562,2023-04-08,CMP00279,CH01,329.24,2580.81,11,64.98,29.93,0.0009
MKT000011587,2023-10-17,CMP00263,CH04,2180.96,12059.84,43,85.58,50.72,0.0026
MKT000011589,2023-11-15,CMP00033,CH04,1296.59,6572.96,29,62.97,44.71,0.0032
MKT000011591,2023-12-29,CMP00276,CH05,1880.99,11843.12,65,82.8,28.94,0.0066
MKT000011602,2023-02-11,CMP00051,CH04,1221.16,5210.18,23,70.5,53.09,0.0021
MKT000011604,2023-08-06,CMP00271,CH03,677.55,6519.62,25,68.64,27.1,0.0041
MKT000011621,2023-03-31,CMP00057,CH05,1214.72,6010.03,32,38.0,37.96,0.0019
MKT000011625,2023-08-20,CMP00195,CH05,2430.25,11889.02,83,84.88,29.28,0.0053
MKT000011634,2023-02-24,CMP00057,CH05,1058.04,4320.9,10,61.61,105.8,0.0008
MKT000011636,2023-10-01,CMP00206,CH04,1740.4,4988.23,21,93.93,82.88,0.0013
MKT000011640,2023-03-10,CMP00114,CH05,564.58,3472.95,9,69.94,62.73,0.0007
MKT000011642,2023-07-05,CMP00174,CH05,1306.04,2716.75,13,100.28,100.46,0.0007
MKT000011643,2023-03-06,CMP00181,CH01,1517.61,4711.41,31,74.7,48.96,0.0092
MKT000011647,2023-06-17,CMP00078,CH01,1742.0,3942.99,18,84.0,96.78,0.0031
MKT000011653,2023-09-01,CMP00015,CH02,411.92,5474.86,27,96.11,15.26,0.0018
MKT000011668,2023-09-10,CMP00183,CH02,990.45,4388.08,28,83.16,35.37,0.0065
MKT000011669,2023-09-19,CMP00221,CH04,796.34,2261.07,11,107.06,72.39,0.0009
MKT000011674,2023-09-16,CMP00033,CH04,890.64,3615.64,28,57.8,31.81,0.0021
MKT000011677,2023-08-20,CMP00038,CH01,547.38,2034.7,12,76.86,45.61,0.001
MKT000011682,2023-12-10,CMP00034,CH04,2656.59,9697.22,54,87.94,49.2,0.0528
MKT000011683,2023-06-05,CMP00205,CH03,317.65,2300.7,19,87.85,16.72,0.0021
MKT000011690,2023-08-14,CMP00063,CH02,210.17,1110.26,5,39.38,42.03,0.0007
MKT000011696,2023-08-19,CMP00023,CH05,983.22,3735.15,28,80.2,35.12,0.0019
MKT000011704,2023-03-02,CMP00270,CH01,130.97,294.43,4,116.17,32.74,0.0006
MKT000011710,2023-04-25,CMP00242,CH06,806.88,4948.67,21,74.29,38.42,0.0028
MKT000011712,2023-07-02,CMP00163,CH04,1418.91,4686.7,12,92.33,118.24,0.0008
MKT000011713,2023-01-22,CMP00085,CH01,1497.1,8805.48,51,82.64,29.35,0.0066
MKT000011715,2023-01-09,CMP00125,CH04,2967.55,8016.7,44,74.26,67.44,0.004
MKT000011719,2023-07-27,CMP00071,CH04,1177.54,8411.91,29,87.86,40.6,0.0021
MKT000011720,2023-11-04,CMP00112,CH01,1335.42,13467.09,59,105.62,22.63,0.0561
MKT000011722,2023-12-01,CMP00090,CH03,508.47,3471.26,16,112.75,31.78,0.0023
MKT000011733,2023-09-25,CMP00200,CH03,211.7,1977.18,8,93.26,26.46,0.0006
MKT000011745,2023-03-20,CMP00093,CH06,1238.73,2575.89,12,58.87,103.23,0.0009
MKT000011749,2023-07-03,CMP00209,CH04,3517.36,18366.94,62,79.92,56.73,0.0059
MKT000011756,2023-04-16,CMP00079,CH04,2933.56,4501.7,19,89.8,154.4,0.0011
MKT000011759,2023-04-09,CMP00175,CH05,1888.03,6179.19,25,62.27,75.52,0.0147
MKT000011766,2023-08-14,CMP00076,CH02,493.56,4885.81,19,96.61,25.98,0.0014
MKT000011770,2023-04-11,CMP00027,CH02,167.73,2561.24,15,80.4,11.18,0.0017
MKT000011790,2023-10-20,CMP00152,CH01,776.65,1592.71,8,86.25,97.08,0.0008
MKT000011802,2023-11-19,CMP00157,CH01,1120.94,9951.34,73,66.87,15.36,0.0175
MKT000011803,2023-04-27,CMP00040,CH01,1063.58,4152.52,18,70.93,59.09,0.0016
MKT000011807,2023-10-19,CMP00032,CH04,1522.29,7836.49,28,66.69,54.37,0.0018
MKT000011809,2023-07-05,CMP00223,CH04,943.78,4457.57,24,108.66,39.32,0.0018
MKT000011813,2023-03-21,CMP00265,CH01,4895.68,25579.71,96,75.52,51.0,0.0141
MKT000011814,2023-05-28,CMP00050,CH01,2310.3,7147.02,31,89.1,74.53,0.0202
MKT000011816,2023-10-13,CMP00257,CH06,780.4,5214.73,23,90.21,33.93,0.0015
MKT000011817,2023-06-15,CMP00007,CH03,146.79,747.09,5,106.23,29.36,0.0008
MKT000011820,2023-10-16,CMP00001,CH04,1569.19,8690.15,41,72.29,38.27,0.0036
MKT000011824,2023-09-12,CMP00081,CH03,264.06,1291.66,13,110.04,20.31,0.0015
MKT000011829,2023-11-04,CMP00213,CH02,166.47,1380.28,8,78.97,20.81,0.0048
