SpendID,SpendDate,CampaignID,ChannelID,AdSpend,AttributedRevenue,Conversions,AvgOrderValue,CPA,ConversionRate
MKT000011418,2022-09-03,CMP00109,CH05,4044.6,28565.61,121,56.6,33.43,0.0715
MKT000011420,2022-12-24,CMP00164,CH06,2188.42,373.12,2,86.64,1094.21,0.0002
MKT000011422,2022-03-16,CMP00224,CH02,80.0,529.76,2,54.32,40.0,0.0004
MKT000011423,2022-02-18,CMP00279,CH01,1483.45,9684.89,35,76.17,42.38,0.007
MKT000011424,2022-12-08,CMP00137,CH03,161.44,2537.78,21,83.5,7.69,0.002
MKT000011428,2022-06-04,CMP00216,CH03,155.54,566.28,6,100.32,25.92,0.0008
MKT000011430,2022-09-12,CMP00088,CH01,571.63,1866.58,4,69.76,142.91,0.0005
MKT000011435,2022-11-13,CMP00166,CH02,267.18,1179.39,6,69.18,44.53,0.0032
MKT000011436,2021-07-09,CMP00263,CH04,1400.97,13281.17,76,96.93,18.43,0.0061
MKT000011441,2021-03-14,CMP00141,CH05,557.29,6918.66,25,89.31,22.29,0.0016
MKT000011443,2022-02-17,CMP00191,CH01,1413.36,9996.03,50,91.13,28.27,0.0051
MKT000011444,2021-07-08,CMP00238,CH04,4218.55,5192.09,18,47.66,234.36,0.0012
MKT000011446,2022-05-07,CMP00250,CH03,199.66,1597.06,14,78.78,14.26,0.0107
MKT000011452,2021-04-30,CMP00030,CH02,80.0,464.13,1,61.81,80.0,0.0001
MKT000011454,2022-04-04,CMP00273,CH05,3214.85,9828.06,48,81.09,66.98,0.0089
MKT000011456,2022-10-05,CMP00156,CH06,679.5,1808.24,4,68.69,169.88,0.0007
MKT000011459,2022-07-15,CMP00201,CH02,286.41,3228.53,16,79.42,17.9,0.001
MKT000011461,2022-06-19,CMP00210,CH06,713.69,2172.33,14,83.94,50.98,0.0009
MKT000011466,2022-03-07,CMP00147,CH01,1463.02,7719.68,31,65.9,47.19,0.0068
MKT000011468,2022-10-03,CMP00202,CH03,1403.04,8707.88,45,57.82,31.18,0.0042
MKT000011473,2022-08-09,CMP00050,CH01,777.12,2159.98,11,102.65,70.65,0.0007
MKT000011476,2022-01-06,CMP00175,CH05,3171.99,26165.71,105,62.36,30.21,0.0189
MKT000011477,2021-03-26,CMP00202,CH03,341.02,4872.63,40,96.87,8.53,0.0066
MKT000011480,2021-05-27,CMP00248,CH01,3172.43,14082.87,61,53.13,52.01,0.0047
MKT000011483,2022-06-02,CMP00241,CH05,1480.9,10784.14,64,72.42,23.14,0.0049
MKT000011484,2022-12-28,CMP00245,CH01,6430.66,50999.28,190,62.37,33.85,0.014
MKT000011486,2021-06-18,CMP00165,CH01,4948.2,45665.79,198,71.36,24.99,0.0224
MKT000011488,2021-06-10,CMP00247,CH04,383.15,1795.04,7,55.87,54.74,0.0005
MKT000011489,2022-01-07,CMP00088,CH01,1249.26,958.04,1,56.92,1249.26,0.0001
MKT000011491,2021-01-19,CMP00013,CH06,912.69,2072.05,11,68.83,82.97,0.0077
MKT000011492,2021-04-30,CMP00218,CH01,2274.6,9107.64,41,97.99,55.48,0.0051
MKT000011493,2021-11-09,CMP00084,CH04,1585.98,7467.53,43,82.39,36.88,0.0035
MKT000011495,2022-03-05,CMP00273,CH05,1579.34,10634.27,47,124.7,33.6,0.0047
MKT000011499,2022-07-01,CMP00230,CH01,2046.39,4885.37,19,80.79,107.7,0.0015
MKT000011501,2021-03-31,CMP00156,CH06,1419.23,2837.23,14,103.58,101.37,0.0008
MKT000011503,2021-01-16,CMP00021,CH01,767.35,3639.58,12,87.78,63.95,0.001
MKT000011504,2022-01-21,CMP00271,CH03,1048.75,17228.21,127,75.75,8.26,0.0134
MKT000011505,2021-01-02,CMP00100,CH01,937.69,6514.75,27,113.47,34.73,0.0035
MKT000011507,2021-02-22,CMP00216,CH03,352.48,2284.18,17,84.84,20.73,0.0041
MKT000011508,2021-08-31,CMP00194,CH05,4825.61,60645.5,252,83.95,19.15,0.018
MKT000011512,2021-01-09,CMP00244,CH03,1904.17,16250.94,119,113.62,16.0,0.0273
MKT000011516,2021-09-09,CMP00101,CH05,2951.51,39715.73,196,78.31,15.06,0.0247
MKT000011519,2021-06-18,CMP00166,CH02,150.76,2123.04,12,89.48,12.56,0.0009
MKT000011521,2022-08-11,CMP00107,CH05,611.25,3659.25,18,85.4,33.96,0.0016
MKT000011522,2021-09-27,CMP00136,CH01,966.68,4823.99,19,92.91,50.88,0.0057
MKT000011525,2021-10-17,CMP00252,CH04,8234.31,36009.64,139,61.25,59.24,0.0089
MKT000011527,2021-12-18,CMP00127,CH03,2287.9,28637.33,172,63.93,13.3,0.0151
MKT000011533,2022-12-02,CMP00168,CH01,769.34,6371.24,37,93.69,20.79,0.0022
MKT000011534,2021-02-25,CMP00020,CH04,599.09,1260.5,6,90.97,99.85,0.0009
MKT000011535,2021-08-17,CMP00262,CH06,3859.87,11758.32,46,100.94,83.91,0.0089
MKT000011536,2021-07-19,CMP00103,CH05,711.45,8496.1,31,47.62,22.95,0.0018
MKT000011537,2022-08-07,CMP00021,CH01,1381.34,4629.57,30,104.23,46.04,0.0214
MKT000011541,2021-03-24,CMP00130,CH04,506.77,1913.62,16,57.55,31.67,0.001
MKT000011543,2021-01-06,CMP00134,CH01,620.81,3006.2,9,88.87,68.98,0.0008
MKT000011544,2022-10-06,CMP00257,CH06,1342.28,4680.69,14,80.19,95.88,0.0019
MKT000011545,2021-10-22,CMP00226,CH02,408.68,3527.57,9,76.13,45.41,0.0059
MKT000011547,2022-09-21,CMP00136,CH01,734.33,1693.29,4,62.0,183.58,0.0006
MKT000011548,2022-10-16,CMP00231,CH01,1820.54,9223.81,40,92.36,45.51,0.0048
MKT000011549,2021-07-02,CMP00097,CH06,3639.61,9714.05,52,53.93,69.99,0.0266
MKT000011553,2021-05-28,CMP00058,CH05,482.22,3441.14,13,86.7,37.09,0.0064
MKT000011555,2021-03-25,CMP00243,CH03,319.79,1397.55,8,75.55,39.97,0.0006
MKT000011556,2021-01-11,CMP00257,CH06,2687.38,3022.59,9,65.88,298.6,0.001
MKT000011561,2022-03-12,CMP00165,CH01,2360.83,8748.76,26,54.81,90.8,0.0016
MKT000011564,2022-09-18,CMP00105,CH01,1117.71,3405.82,18,64.1,62.09,0.0022
MKT000011567,2022-03-25,CMP00279,CH01,2726.32,14289.64,82,68.52,33.25,0.0075
MKT000011568,2021-12-06,CMP00248,CH01,317.24,2548.7,13,59.05,24.4,0.0028
MKT000011569,2022-11-17,CMP00257,CH06,4576.03,22123.11,58,94.4,78.9,0.0062
MKT000011570,2022-10-22,CMP00224,CH02,163.29,2523.86,7,74.22,23.33,0.0004
MKT000011573,2022-06-22,CMP00270,CH01,6710.27,28334.77,132,69.83,50.84,0.0091
MKT000011574,2022-10-05,CMP00019,CH03,198.76,676.96,4,92.05,49.69,0.001
MKT000011577,2022-06-27,CMP00247,CH04,767.25,3501.02,20,84.17,38.36,0.0024
MKT000011579,2022-02-10,CMP00273,CH05,2113.45,10335.37,30,64.28,70.45,0.0082
MKT000011580,2022-07-17,CMP00158,CH06,1798.63,6937.52,17,109.12,105.8,0.0011
MKT000011581,2022-01-24,CMP00003,CH03,1241.27,6073.22,49,97.36,25.33,0.0081
MKT000011582,2021-04-09,CMP00033,CH04,2352.26,12867.78,53,64.13,44.38,0.0107
MKT000011583,2022-04-17,CMP00108,CH01,4150.38,23128.53,121,74.77,34.3,0.0398
MKT000011584,2021-02-13,CMP00018,CH01,427.55,2020.54,6,73.01,71.26,0.0004
MKT000011585,2022-12-06,CMP00048,CH06,2087.43,6020.86,33,68.15,63.26,0.0023
MKT000011586,2021-05-18,CMP00200,CH03,258.05,3086.22,23,73.39,11.22,0.0063
MKT000011588,2021-11-12,CMP00255,CH03,1892.75,21216.7,115,88.48,16.46,0.0178
MKT000011590,2022-09-19,CMP00180,CH01,457.86,3779.59,17,58.23,26.93,0.0088
MKT000011592,2021-12-08,CMP00228,CH01,894.91,2933.61,14,92.7,63.92,0.0008
MKT000011594,2022-02-22,CMP00027,CH02,84.74,1142.23,9,112.97,9.42,0.001
MKT000011595,2022-05-25,CMP00046,CH05,2478.52,9837.29,42,86.33,59.01,0.003
MKT000011598,2022-09-24,CMP00021,CH01,2116.82,6344.24,32,72.51,66.15,0.0021
MKT000011600,2021-06-07,CMP00144,CH04,3679.58,8041.55,60,100.38,61.33,0.0035
MKT000011601,2022-12-24,CMP00112,CH01,1114.26,3849.0,13,91.89,85.71,0.0014
MKT000011605,2022-05-25,CMP00087,CH06,1257.93,3075.17,17,87.76,74.0,0.0012
MKT000011607,2021-05-23,CMP00266,CH01,2976.77,19582.4,76,71.07,39.17,0.0078
MKT000011608,2021-04-02,CMP00172,CH03,544.69,6697.25,38,74.17,14.33,0.0091
MKT000011610,2022-09-09,CMP00073,CH01,977.55,4622.05,25,92.06,39.1,0.0015
MKT000011611,2022-04-21,CMP00025,CH01,1665.91,3763.88,17,98.67,97.99,0.0014
MKT000011614,2022-11-15,CMP00211,CH01,1349.12,7926.95,25,106.29,53.96,0.0044
MKT000011615,2021-09-15,CMP00103,CH05,848.32,4892.43,39,49.37,21.75,0.0023
MKT000011616,2021-01-07,CMP00154,CH01,1154.01,3593.02,28,88.02,41.21,0.0018
MKT000011622,2021-12-19,CMP00253,CH02,504.38,1314.97,7,76.77,72.05,0.0018
MKT000011623,2022-07-14,CMP00010,CH01,832.82,4631.67,17,102.12,48.99,0.0012
MKT000011624,2021-10-05,CMP00010,CH01,1582.93,6252.12,15,53.57,105.53,0.001
MKT000011626,2021-06-12,CMP00048,CH06,1461.69,5251.66,25,64.91,58.47,0.0018
MKT000011627,2021-01-09,CMP00002,CH04,1794.58,12868.11,72,92.33,24.92,0.0053
MKT000011628,2021-09-27,CMP00022,CH03,443.98,4534.3,38,90.41,11.68,0.0164
MKT000011629,2022-04-09,CMP00125,CH04,1901.32,5900.06,42,52.96,45.27,0.0096
MKT000011630,2021-05-14,CMP00167,CH03,426.98,779.03,6,73.25,71.16,0.0018
MKT000011631,2022-08-26,CMP00078,CH01,708.88,2985.39,15,56.69,47.26,0.0014
MKT000011633,2022-02-28,CMP00050,CH01,2166.19,9793.63,40,107.0,54.15,0.0048
MKT000011635,2022-05-10,CMP00072,CH04,1180.19,4710.04,14,69.81,84.3,0.0011
MKT000011637,2021-07-04,CMP00125,CH04,2867.12,13891.16,74,78.47,38.74,0.0214
MKT000011638,2022-04-13,CMP00220,CH04,541.57,2631.3,14,83.33,38.68,0.0014
MKT000011639,2021-08-17,CMP00138,CH04,1673.94,9652.23,36,85.89,46.5,0.0028
MKT000011641,2022-03-02,CMP00064,CH02,216.44,1237.76,2,59.36,108.22,0.0003
MKT000011644,2021-04-21,CMP00091,CH06,2278.88,5904.52,32,81.72,71.22,0.0031
MKT000011648,2021-09-29,CMP00224,CH02,209.54,2887.28,18,42.12,11.64,0.0019
MKT000011649,2022-12-06,CMP00082,CH06,1707.38,11538.43,48,61.91,35.57,0.0088
MKT000011651,2022-07-07,CMP00123,CH06,2796.57,4325.88,19,84.19,147.19,0.0011
MKT000011652,2022-06-23,CMP00275,CH05,841.91,5849.22,36,92.16,23.39,0.0027
MKT000011654,2022-11-15,CMP00065,CH03,408.39,2822.98,19,82.16,21.49,0.0033
MKT000011655,2021-05-30,CMP00009,CH04,1070.44,1539.77,5,58.0,214.09,0.0003
MKT000011656,2021-04-05,CMP00105,CH01,427.7,3863.81,20,58.77,21.39,0.0017
MKT000011657,2021-12-25,CMP00097,CH06,1559.86,6830.88,17,105.33,91.76,0.003
MKT000011658,2022-11-02,CMP00054,CH05,2196.04,8337.05,43,55.96,51.07,0.0027
MKT000011659,2022-04-21,CMP00087,CH06,518.55,1000.61,3,96.74,172.85,0.0006
MKT000011660,2022-05-02,CMP00261,CH03,641.05,4901.82,32,96.09,20.03,0.003
MKT000011661,2022-07-11,CMP00011,CH02,140.11,1235.57,10,60.89,14.01,0.0024
MKT000011662,2021-05-09,CMP00087,CH06,831.6,1947.66,15,60.73,55.44,0.0041
MKT000011664,2022-08-11,CMP00030,CH02,148.52,1301.7,2,103.16,74.26,0.0001
MKT000011666,2022-01-28,CMP00176,CH05,470.51,1835.52,6,66.8,78.42,0.0004
MKT000011667,2021-07-16,CMP00215,CH04,1297.08,1571.97,8,101.59,162.14,0.001
MKT000011670,2022-03-02,CMP00003,CH03,575.49,73.18,0,65.99,575.49,0.0001
MKT000011671,2022-05-28,CMP00193,CH01,1713.36,12769.3,56,109.5,30.6,0.0038
MKT000011675,2022-03-23,CMP00164,CH06,5317.31,1459.13,6,76.87,886.22,0.0012
MKT000011678,2022-01-31,CMP00019,CH03,850.71,2724.9,12,121.05,70.89,0.0052
MKT000011679,2021-08-03,CMP00117,CH02,245.16,2763.68,17,97.31,14.42,0.0014
MKT000011680,2021-04-23,CMP00265,CH01,6808.75,35011.49,172,33.96,39.59,0.08
MKT000011681,2022-02-27,CMP00081,CH03,625.25,3149.69,22,83.02,28.42,0.0092
MKT000011684,2021-02-21,CMP00124,CH01,877.34,3444.73,15,84.56,58.49,0.0049
MKT000011685,2021-11-13,CMP00209,CH04,1541.35,4652.81,18,76.7,85.63,0.0013
MKT000011689,2021-04-02,CMP00170,CH02,417.47,5528.8,24,62.58,17.39,0.0018
MKT000011691,2021-02-20,CMP00125,CH04,846.64,2977.99,13,61.55,65.13,0.0007
MKT000011692,2022-04-01,CMP00086,CH03,91.13,723.87,9,97.03,10.13,0.0006
MKT000011693,2021-08-29,CMP00220,CH04,1139.05,5166.17,15,60.28,75.94,0.0036
MKT000011694,2021-02-22,CMP00240,CH03,717.18,8430.53,64,64.23,11.21,0.0036
MKT000011697,2022-11-06,CMP00071,CH04,1548.46,8744.79,26,91.98,59.56,0.0021
MKT000011699,2021-02-21,CMP00186,CH04,1921.5,7626.23,37,87.61,51.93,0.0071
MKT000011701,2021-06-01,CMP00019,CH03,1498.72,8031.58,77,99.28,19.46,0.0053
MKT000011703,2022-12-04,CMP00134,CH01,1990.61,12419.1,71,93.51,28.04,0.0042
MKT000011705,2021-09-06,CMP00023,CH05,1982.27,17201.04,81,108.01,24.47,0.0066
MKT000011706,2022-03-16,CMP00171,CH04,1253.07,3384.36,11,93.38,113.92,0.0011
MKT000011708,2022-06-03,CMP00104,CH01,606.98,808.22,8,70.45,75.87,0.0005
MKT000011709,2021-12-26,CMP00004,CH05,1522.12,8078.07,26,75.87,58.54,0.0019
MKT000011711,2022-11-27,CMP00218,CH01,6947.67,47413.46,216,89.51,32.17,0.0148
MKT000011716,2021-08-04,CMP00026,CH02,80.0,393.51,1,49.82,80.0,0.0002
MKT000011717,2021-04-29,CMP00199,CH04,1699.06,9216.05,28,96.44,60.68,0.003
MKT000011724,2022-04-14,CMP00140,CH01,374.96,1102.41,9,105.95,41.66,0.0014
MKT000011725,2021-07-15,CMP00188,CH06,595.2,2520.47,6,80.94,99.2,0.0019
MKT000011726,2021-01-04,CMP00097,CH06,360.47,1807.51,12,62.27,30.04,0.0007
MKT000011727,2022-03-19,CMP00065,CH03,592.95,3148.51,23,45.07,25.78,0.0221
MKT000011731,2021-03-15,CMP00206,CH04,490.64,2370.69,9,63.38,54.52,0.0006
MKT000011732,2022-03-20,CMP00201,CH02,147.43,2226.57,11,57.97,13.4,0.0006
MKT000011734,2021-10-19,CMP00013,CH06,469.39,2254.74,7,99.88,67.06,0.0009
MKT000011735,2022-05-11,CMP00087,CH06,1402.44,2767.03,13,68.08,107.88,0.0019
MKT000011736,2022-11-16,CMP00041,CH06,577.67,1392.71,2,129.97,288.84,0.0002
MKT000011737,2021-08-29,CMP00182,CH02,185.12,2515.53,10,90.13,18.51,0.0034
MKT000011739,2021-10-30,CMP00233,CH01,2131.32,8158.37,36,117.89,59.2,0.0029
MKT000011743,2021-09-14,CMP00178,CH01,560.18,1795.37,8,98.63,70.02,0.0015
MKT000011744,2022-08-01,CMP00126,CH02,81.71,1157.44,5,85.46,16.34,0.0011
MKT000011746,2021-11-17,CMP00228,CH01,2263.51,5197.44,24,75.46,94.31,0.003
MKT000011747,2021-03-27,CMP00109,CH05,1071.06,6562.78,46,82.86,23.28,0.0032
MKT000011751,2021-12-31,CMP00172,CH03,319.07,3453.84,31,77.87,10.29,0.0031
MKT000011752,2022-05-20,CMP00142,CH06,3462.92,9499.51,23,78.78,150.56,0.0013
MKT000011754,2021-06-13,CMP00015,CH02,157.86,867.19,6,89.3,26.31,0.0039
MKT000011758,2022-09-19,CMP00102,CH02,372.81,5235.47,23,86.19,16.21,0.0035
MKT000011760,2021-05-14,CMP00153,CH03,647.42,7964.98,50,84.03,12.95,0.008
MKT000011761,2021-07-25,CMP00049,CH01,707.29,4123.66,30,78.51,23.58,0.0021
MKT000011763,2022-07-18,CMP00170,CH02,185.56,1150.99,1,83.46,185.56,0.0001
MKT000011764,2021-09-07,CMP00143,CH04,607.3,2395.97,12,74.08,50.61,0.0022
MKT000011765,2022-09-18,CMP00025,CH01,1176.09,5492.98,29,94.24,40.55,0.0026
MKT000011767,2022-06-25,CMP00023,CH05,1140.95,9123.99,47,80.33,24.28,0.0037
MKT000011768,2022-03-07,CMP00044,CH03,616.15,4733.05,28,72.35,22.01,0.0024
MKT000011769,2021-07-03,CMP00036,CH03,137.26,1265.61,6,84.29,22.88,0.0004
MKT000011771,2022-08-08,CMP00081,CH03,411.43,1467.17,13,61.71,31.65,0.001
MKT000011773,2021-06-09,CMP00050,CH01,617.62,3904.9,16,29.78,38.6,0.003
MKT000011777,2021-01-15,CMP00093,CH06,224.65,891.63,2,93.41,112.33,0.0007
MKT000011782,2021-01-25,CMP00180,CH01,2947.56,7018.12,24,77.5,122.81,0.0136
MKT000011786,2022-08-07,CMP00069,CH03,421.97,4440.55,25,98.78,16.88,0.0018
MKT000011789,2022-02-03,CMP00135,CH02,176.86,632.49,3,93.67,58.95,0.0004
MKT000011791,2022-11-19,CMP00055,CH03,314.44,4036.23,24,44.15,13.1,0.0059
MKT000011792,2022-01-21,CMP00070,CH05,916.74,8638.76,27,69.2,33.95,0.0024
MKT000011793,2021-06-19,CMP00088,CH01,954.11,5374.42,22,68.17,43.37,0.0037
MKT000011794,2022-03-06,CMP00133,CH03,529.76,5670.97,59,93.06,8.98,0.0079
MKT000011797,2022-05-11,CMP00042,CH04,634.32,3779.29,24,103.43,26.43,0.0016
MKT000011799,2021-04-20,CMP00124,CH01,730.06,5025.39,20,29.75,36.5,0.0023
MKT000011800,2021-11-06,CMP00249,CH02,151.52,1503.13,9,65.62,16.84,0.0067
MKT000011804,2022-06-29,CMP00182,CH02,80.0,728.68,2,85.76,40.0,0.0001
MKT000011805,2021-07-15,CMP00060,CH02,80.0,1075.25,8,94.8,10.0,0.0032
MKT000011811,2022-11-20,CMP00025,CH01,3006.38,6593.49,26,73.15,115.63,0.0023
MKT000011812,2021-04-16,CMP00216,CH03,399.98,3718.87,32,86.81,12.5,0.0018
MKT000011815,2021-05-05,CMP00251,CH04,1513.13,4883.31,20,75.86,75.66,0.0124
MKT000011818,2021-02-11,CMP00266,CH01,3213.65,21923.74,62,94.37,51.83,0.0287
MKT000011821,2022-05-05,CMP00254,CH01,688.66,4059.63,16,72.24,43.04,0.0014
MKT000011823,2022-03-30,CMP00175,CH05,2751.41,28336.38,99,73.63,27.79,0.0244
MKT000011826,2022-03-23,CMP00087,CH06,7070.93,26994.25,132,59.45,53.57,0.0078
MKT000011828,2021-01-08,CMP00006,CH04,1656.14,3627.87,13,101.27,127.4,0.0012
MKT000011834,2021-02-07,CMP00118,CH01,1360.17,2198.29,13,86.8,104.63,0.0043
MKT000011838,2022-11-21,CMP00037,CH05,2295.38,8869.85,31,80.98,74.04,0.0027
MKT000011841,2022-03-26,CMP00183,CH02,293.54,5984.01,21,72.93,13.98,0.0025
MKT000011844,2022-02-25,CMP00141,CH05,1428.56,7910.03,27,78.93,52.91,0.0028
MKT000011846,2021-05-27,CMP00027,CH02,176.96,1814.44,7,98.74,25.28,0.0004
MKT000011849,2022-10-27,CMP00030,CH02,273.27,2468.66,13,88.01,21.02,0.0009
MKT000011851,2022-12-01,CMP00183,CH02,98.74,1475.75,7,104.8,14.11,0.0063
MKT000011852,2022-11-28,CMP00235,CH06,2607.15,13147.33,47,94.92,55.47,0.0097
MKT000011853,2021-05-28,CMP00251,CH04,1015.53,4043.71,22,50.78,46.16,0.0025
MKT000011856,2022-08-04,CMP00137,CH03,882.45,9854.18,61,76.75,14.47,0.0132
MKT000011857,2021-07-09,CMP00045,CH05,8932.77,56133.99,237,62.12,37.69,0.08
MKT000011861,2022-08-16,CMP00259,CH02,499.81,6881.26,20,84.96,24.99,0.0019
MKT000011863,2021-08-21,CMP00143,CH04,1734.18,341.53,3,80.53,578.06,0.0004
MKT000011864,2022-12-09,CMP00012,CH04,816.2,3433.08,14,71.82,58.3,0.0011
MKT000011865,2021-05-31,CMP00249,CH02,154.79,385.81,3,113.18,51.6,0.0003
MKT000011868,2022-04-22,CMP00263,CH04,548.79,3329.41,24,86.77,22.87,0.0018
MKT000011870,2022-05-24,CMP00196,CH03,551.34,3363.31,21,86.65,26.25,0.0012
MKT000011871,2022-10-31,CMP00142,CH06,750.95,3190.08,9,88.02,83.44,0.0005
MKT000011873,2022-11-05,CMP00060,CH02,224.23,431.18,0,94.46,224.23,0.0001
MKT000011874,2022-11-28,CMP00059,CH05,1798.89,8719.72,33,36.55,54.51,0.0028
MKT000011875,2021-10-07,CMP00200,CH03,462.02,3585.98,25,87.19,18.48,0.0021
MKT000011876,2022-08-23,CMP00122,CH06,4264.51,12934.81,34,95.1,125.43,0.0033
MKT000011877,2021-07-28,CMP00029,CH01,1222.95,5156.55,37,108.64,33.05,0.0036
MKT000011879,2022-10-16,CMP00194,CH05,2981.43,23496.14,84,72.44,35.49,0.0136
MKT000011881,2022-09-16,CMP00103,CH05,2356.24,9591.33,45,85.42,52.36,0.0033
MKT000011882,2022-09-13,CMP00073,CH01,262.52,921.48,3,83.96,87.51,0.0002
MKT000011883,2021-07-06,CMP00029,CH01,1003.54,2317.59,8,70.06,125.44,0.0014
MKT000011886,2021-06-17,CMP00029,CH01,1636.22,9545.2,36,90.12,45.45,0.0022
MKT000011887,2021-02-10,CMP00101,CH05,588.53,4913.81,24,112.2,24.52,0.0184
MKT000011889,2022-11-12,CMP00014,CH03,1136.83,4643.98,32,102.32,35.53,0.0019
MKT000011890,2021-04-14,CMP00039,CH04,552.32,617.34,2,80.4,276.16,0.0002
MKT000011891,2021-03-08,CMP00222,CH06,1104.72,4504.54,13,69.62,84.98,0.0041
MKT000011893,2021-06-23,CMP00026,CH02,530.36,7311.25,19,84.99,27.91,0.0016
MKT000011896,2021-12-22,CMP00216,CH03,969.68,4575.69,33,86.47,29.38,0.0027
MKT000011897,2022-10-26,CMP00150,CH03,336.35,3018.58,18,84.19,18.69,0.0056
MKT000011898,2021-04-09,CMP00233,CH01,832.56,5624.02,31,78.0,26.86,0.0023
MKT000011902,2022-06-02,CMP00169,CH03,811.45,3900.04,24,82.99,33.81,0.0035
MKT000011904,2022-11-05,CMP00030,CH02,121.08,756.6,5,62.72,24.22,0.0027
MKT000011906,2022-08-24,CMP00094,CH01,1675.16,6395.66,20,88.33,83.76,0.0029
MKT000011909,2022-12-01,CMP00269,CH01,542.33,1677.3,5,65.81,108.47,0.0004
MKT000011910,2022-06-24,CMP00045,CH05,3487.52,11753.73,60,72.13,58.13,0.0132
MKT000011912,2022-07-27,CMP00279,CH01,580.45,3518.4,8,70.89,72.56,0.0012
MKT000011915,2021-09-21,CMP00113,CH03,1640.44,7774.31,51,76.75,32.17,0.0131
MKT000011916,2021-03-21,CMP00116,CH04,979.51,7963.77,39,72.27,25.12,0.0025
MKT000011918,2021-12-28,CMP00057,CH05,5313.75,33145.56,152,88.41,34.96,0.08
MKT000011919,2022-07-21,CMP00110,CH06,504.52,1455.85,2,77.75,252.26,0.0004
MKT000011920,2022-06-17,CMP00072,CH04,1502.73,9652.15,30,86.84,50.09,0.0033
MKT000011921,2021-10-14,CMP00096,CH03,884.14,9902.22,87,87.28,10.16,0.0172
MKT000011927,2022-01-16,CMP00061,CH01,1026.34,1883.22,11,74.97,93.3,0.001
MKT000011928,2022-08-31,CMP00069,CH03,309.1,4612.86,26,84.73,11.89,0.0017
MKT000011929,2021-02-22,CMP00136,CH01,1429.94,4336.36,30,48.05,47.66,0.0059
MKT000011933,2021-12-20,CMP00034,CH04,811.95,3062.83,14,77.74,58.0,0.0026
MKT000011934,2021-03-17,CMP00039,CH04,1668.61,17957.36,91,56.77,18.34,0.012
MKT000011936,2022-11-18,CMP00066,CH04,1306.81,6573.57,23,91.58,56.82,0.0036
MKT000011938,2022-09-25,CMP00192,CH01,1419.15,6190.43,38,80.79,37.35,0.0029
MKT000011942,2022-01-06,CMP00193,CH01,400.62,854.78,3,67.14,133.54,0.0003
MKT000011945,2022-12-04,CMP00264,CH01,980.27,7094.03,30,56.09,32.68,0.002
MKT000011946,2021-03-24,CMP00083,CH05,3865.29,18885.96,78,72.7,49.55,0.009
MKT000011949,2022-05-19,CMP00203,CH02,97.8,665.12,3,80.87,32.6,0.0002
MKT000011953,2021-04-03,CMP00092,CH02,586.6,7668.22,22,82.23,26.66,0.0013
MKT000011956,2021-04-04,CMP00119,CH01,2256.77,10103.03,44,59.85,51.29,0.006
MKT000011958,2021-09-09,CMP00100,CH01,1027.35,4209.26,19,108.43,54.07,0.0016
MKT000011959,2022-06-30,CMP00227,CH05,901.89,909.61,4,63.86,225.47,0.0009
MKT000011961,2022-05-08,CMP00034,CH04,1042.44,3217.4,10,88.03,104.24,0.0011
MKT000011962,2021-07-27,CMP00063,CH02,243.56,2293.79,11,75.79,22.14,0.0039
MKT000011965,2022-04-27,CMP00186,CH04,590.77,1602.09,6,59.57,98.46,0.0009
MKT000011968,2021-06-09,CMP00242,CH06,1471.37,4198.84,10,69.83,147.14,0.0006
MKT000011969,2021-12-29,CMP00151,CH01,2114.6,12821.07,86,95.48,24.59,0.0086
MKT000011970,2021-02-13,CMP00246,CH03,407.97,746.38,6,52.84,67.99,0.0013
MKT000011972,2021-10-04,CMP00016,CH01,1444.89,9902.53,51,80.46,28.33,0.0102
MKT000011973,2022-10-15,CMP00098,CH03,2670.02,9110.3,54,70.69,49.44,0.0177
MKT000011975,2022-10-16,CMP00083,CH05,2412.49,5121.8,30,113.0,80.42,0.0022
MKT000011976,2021-05-09,CMP00176,CH05,1995.23,12807.62,52,61.67,38.37,0.0068
MKT000011977,2022-11-18,CMP00227,CH05,5333.23,20657.57,91,103.67,58.61,0.006
MKT000011978,2021-12-09,CMP00254,CH01,1277.82,3421.11,17,73.37,75.17,0.0162
MKT000011979,2022-02-19,CMP00257,CH06,2163.9,3147.75,15,74.55,144.26,0.001
MKT000011980,2021-09-19,CMP00119,CH01,1154.93,1924.1,8,80.12,144.37,0.0009
MKT000011981,2021-12-26,CMP00011,CH02,135.32,1354.75,10,103.38,13.53,0.0009
MKT000011984,2021-01-05,CMP00150,CH03,413.9,5626.41,35,87.94,11.83,0.003
MKT000011985,2021-02-14,CMP00228,CH01,1019.33,8677.88,32,89.23,31.85,0.0026
MKT000011989,2022-02-12,CMP00001,CH04,1622.79,8117.66,33,69.48,49.18,0.0073
MKT000011992,2021-07-06,CMP00235,CH06,1399.41,6226.22,26,82.72,53.82,0.0034
MKT000011994,2022-06-17,CMP00210,CH06,1931.22,11134.45,43,90.27,44.91,0.0031
MKT000011995,2022-06-10,CMP00210,CH06,825.85,1982.02,1,101.18,825.85,0.0001
MKT000011996,2021-11-04,CMP00119,CH01,3337.5,23135.06,106,76.6,31.49,0.0067
MKT000011997,2022-07-14,CMP00210,CH06,343.79,931.46,4,82.65,85.95,0.003
