CustomerID,CustomerName,Gender,Age,Country,City,Segment,SignupDate,MarketingOptIn,LoyaltyTier
CUS003557,Customer 3557,Female,74,DE,hamburg,new,2022-12-20,Yes,Silver
CUS003558,Customer 3558,MALE,75,Germany,Berlin,New,2018-11-16,Yes,None
CUS003559,CUSTOMER 3559,Female,36,NL,UTRECHT,New,2020-09-10,Yes,Silver
CUS003560,Customer 3560,Female ,27,Germany,Hamburg,Returning,2021-10-05,Yes,None
CUS003561,CUSTOMER 3561,Male,47,España,Madrid,VIP,2020-07-17,No,Gold
CUS003562,Customer 3562,female,44,IT,Turin,NEW,2019-11-13,Yes,Silver
CUS003563,CUSTOMER 3563,Male,25,Germany, Cologne,New,2018-11-17,Yes,Silver
CUS003564,Customer 3564,Female,34,GERMANY,Hamburg,VIP,2024-03-06,No,None
CUS003565,Customer 3565,Female,40,Belgium,Bruges,new,2023-04-03,YES,Gold
CUS003566,Customer 3566,Female ,45,BE,Brussels,New,2023-07-01,Yes,Silver
CUS003567,Customer 3567,Female,20,Germany,Berlin,RETURNING,2018-10-17,Yes,Silver
CUS003568,Customer 3568,FEMALE,30,Germany, Munich,New,2022-07-21,Yes,None
CUS003569,Customer 3569,Female,19,Netherlands,Amsterdam,New,2023-09-01,Yes,none
CUS003570,Customer 3570 ,FEMALE,57,Germany,Hamburg,new,2024-02-05,Yes,Gold
CUS003571,Customer 3571,MALE,75,Spain,Barcelona,RETURNING,2019-01-22,Yes, Silver
CUS003572,CUSTOMER 3572,Male,29,Deutschland,Hamburg,VIP,2023-02-08,No,Silver
CUS003573,CUSTOMER 3573,Male,73,ES,Bilbao,Returning,2022-04-06,yes,SILVER
CUS003574,Customer 3574,Female,47,Netherlands,Rotterdam,New,2019-03-10,Yes,Silver
CUS003575,Customer 3575,Female,30,Germany ,Berlin,New,2019-04-18,Yes ,None 
CUS003576,Customer 3576,Female,47,IT,rome, Returning,2021-09-22,Yes,Silver
CUS003577,Customer 3577,Female,19,España, Valencia,New,2024-03-07,Yes ,Silver
CUS003578,Customer 3578,Female,29,Italy ,Rome, New,2021-08-26,Yes ,Silver
CUS003579,Customer 3579,Male,45,Italy,Bologna,Returning,2021-10-27,No ,None 
CUS003580,Customer 3580,Female,38,Germany,Munich,New,2019-05-14,No,None
CUS003581,CUSTOMER 3581,Male,21, Netherlands,The Hague,Returning,2023-03-11,Yes ,Silver
CUS003582,CUSTOMER 3582,Female,32,GERMANY,Hamburg,NEW,2019-11-01,No,None
CUS003583,Customer 3583,Female,73,Spain,Valencia,New,2018-04-15,No,Gold
CUS003584,Customer 3584,Female,68,Spain,Seville,New,2023-07-27,No,Silver
CUS003585,CUSTOMER 3585, Female,57,Italy,rome,Returning,2022-10-30,No,Silver
CUS003586,Customer 3586 ,Female,72,ES,Valencia,Returning,2020-03-13,No,Silver
CUS003587,Customer 3587,MALE,66,France,Paris,New,2020-09-30,Yes,None
CUS003588,Customer 3588,Male,58,France,TOULOUSE,New,2018-06-01,No,Silver
CUS003589,Customer 3589 ,Male,70,Italy,Milan,New,2021-11-10,Yes,Silver
CUS003590,Customer 3590,Female,34,Spain,Barcelona,New,2023-11-29,NO,None
CUS003591,Customer 3591,Male,23,République française,Nice,VIP,2021-11-22,No,Silver
CUS003592,customer 3592,FEMALE,31, Spain,Madrid,RETURNING,2019-01-27,Yes,Silver
CUS003593,Customer 3593,Male,32,Belgique,Ghent,Returning,2018-09-21,Yes,None
CUS003594,Customer 3594 ,Female,65,Netherlands,The Hague,New,2022-02-17,Yes,None
CUS003595,customer 3595,Female,54,Italy,Naples,VIP,2023-12-27,No,Platinum
CUS003596,Customer 3596,Male,59,belgium,Leuven,RETURNING,2020-08-01,No,Silver
CUS003597,CUSTOMER 3597,Female,25,ÖSTERREICH,LINZ,New,2018-04-25,Yes,Silver
CUS003598,Customer 3598,Female,19,Spain ,Seville,Returning,2018-01-31,Yes,none
CUS003599,CUSTOMER 3599,female,27,Italy,Milan,Returning,2021-09-20,Yes,Silver
CUS003600,Customer 3600,Male ,48,NETHERLANDS,Rotterdam,New,2018-02-19,YES,Gold
CUS003601,customer 3601,Male,35,spain,Barcelona,RETURNING,2021-05-11,YES,silver
CUS003602,Customer 3602,Male,19,FR,Lyon,Returning,2020-10-04,No,SILVER
CUS003603,Customer 3603,Female ,34,france,Paris,New,2023-06-09,Yes,None
CUS003604,Customer 3604,Female,64,Spain,barcelona,Returning,2019-07-29,Yes,Gold
CUS003605,Customer 3605,Male,24,France,Paris,Returning,2018-10-11,No,Silver
CUS003606, Customer 3606,Male,58,netherlands,UTRECHT,New,2020-10-04,yes,Silver 
CUS003607,Customer 3607,Female,29,france,Toulouse,NEW,2024-08-08,Yes,Platinum
CUS003608,Customer 3608,Male,53,Belgium ,LEUVEN,New,2023-01-20,Yes,Silver
CUS003609,Customer 3609,Male,40,Holland,The Hague,New ,2018-05-29,Yes,Silver
CUS003610, Customer 3610,Female ,65,Netherlands ,Utrecht,Returning,2018-08-23,Yes,None
CUS003611,Customer 3611,Male ,58,Spain,Barcelona,RETURNING,2019-08-06,yes,Silver
CUS003612,Customer 3612 ,Female,53,Spain,Madrid ,Returning,2018-06-08,No,Silver
CUS003613,customer 3613,Male ,31,Netherlands,ROTTERDAM,returning,2023-12-30,No,Gold
CUS003614,Customer 3614,Female ,48,ES,Bilbao,Returning,2020-08-10,No,None
CUS003615,Customer 3615,Male,37,belgium,BRUGES,NEW,2024-05-06,Yes,none
CUS003616,Customer 3616,Male,33,France,Marseille,Returning,2023-09-20,Yes,Silver
CUS003617,Customer 3617,Male,69,NL,The Hague,Returning,2018-12-14,Yes,Gold
CUS003618,Customer 3618,MALE,19,France,Marseille,returning,2020-04-02,Yes,SILVER
CUS003619,Customer 3619,Male,31,Germany,MUNICH,New,2018-06-13,Yes,Silver
CUS003620,Customer 3620,Female,55,Germany,Berlin,New,2023-09-01,No,Gold
CUS003621,Customer 3621,Female,73,Spain,Valencia,NEW,2023-11-09,No,Silver
CUS003622,Customer 3622,Female,34,France,Marseille,New,2023-10-15,No,Silver
CUS003623,CUSTOMER 3623,Male,22, Netherlands,Rotterdam,New,2024-11-04,No,None
CUS003624,Customer 3624,Female,65,italia,MILAN,RETURNING,2019-06-08,Yes,Gold
CUS003625,Customer 3625,Female ,61,Holland,UTRECHT,VIP,2020-06-27,No,None
CUS003626,Customer 3626 ,FEMALE,28,NL,Eindhoven,New,2021-01-06,no, None
CUS003627,CUSTOMER 3627,male,66,Belgium,Leuven,VIP,2019-01-28,Yes ,Silver
CUS003628,CUSTOMER 3628,Male,20,italy,Bologna,Returning,2024-04-09,Yes,Silver
CUS003629,Customer 3629,female,19,Österreich,Vienna,New,2019-06-02,no,Gold
CUS003630,Customer 3630,male,36,Italy,naples,VIP,2021-09-05,No,Silver
CUS003631,Customer 3631,Male,60,Holland,Rotterdam,Returning,2019-01-28,No,Silver
CUS003632,Customer 3632,Male,20,FRANCE,Paris,New,2023-07-26,Yes,Gold
CUS003633,Customer 3633 ,Female,50,Belgique,Ghent,New,2020-08-02,No,Silver
CUS003634,Customer 3634,Male,41,Netherlands,ROTTERDAM,NEW,2019-06-16,Yes, Gold
CUS003635,Customer 3635,male,56,belgium,Ghent,New,2023-10-02,Yes,Silver
CUS003636,CUSTOMER 3636,Female,68,Germany,Berlin,Returning,2020-10-06,Yes,Silver
CUS003637,Customer 3637,Female,56,Belgium,Brussels,Returning,2021-07-05,Yes,Silver
CUS003638,Customer 3638,Male ,64,Austria,linz,Returning,2019-02-05,No,None
CUS003639,Customer 3639,Female,55,Germany,Hamburg,Returning,2024-01-24,Yes,none
CUS003640,Customer 3640,Male,32,BELGIUM,Antwerp,Returning,2018-04-20,Yes ,Gold
CUS003641,Customer 3641,MALE,37,Italy,MILAN,Returning,2020-01-12,No,Silver
CUS003642,Customer 3642,Male,43,NL,Utrecht,New,2023-08-27,yes, Platinum
CUS003643,Customer 3643,Male,59,ITALY,Turin,New,2018-07-02,Yes,Silver 
CUS003644,Customer 3644,FEMALE,41,Germany,Berlin,Returning ,2022-11-27,NO,Gold
CUS003645,Customer 3645, Male,75,ES,Madrid,Returning,2021-09-21,YES, Gold
CUS003646,Customer 3646 ,Male ,42,France,PARIS,New,2018-02-21,Yes,PLATINUM
CUS003647,Customer 3647,Female,56,España,Madrid,New,2018-04-27, No,None
CUS003648,Customer 3648,Male,71,Spain ,Barcelona,returning,2022-05-16,Yes,Silver
CUS003649,Customer 3649,female,37,Italy,Turin,Returning,2021-05-13,Yes,Gold
CUS003650,Customer 3650, Female,39,Italy ,bologna,RETURNING,2019-04-07,yes,None
CUS003651,Customer 3651,Female,31,Spain,Valencia,New,2019-12-08,No,None
CUS003652,Customer 3652,Male ,45,SPAIN,VALENCIA,VIP,2023-03-29,Yes,Silver
CUS003653,Customer 3653,Female,42,IT,turin,new,2018-08-02,Yes,Silver
CUS003654,Customer 3654,Male,39,Austria,Vienna,Returning ,2022-11-03,No,Silver
CUS003655,Customer 3655,Female,47,belgium,Ghent,Returning,2018-10-25,Yes, Silver
CUS003656,Customer 3656,Female ,69,Germany,Frankfurt,New,2020-08-13,No,Gold
CUS003657,Customer 3657,Female,58,Netherlands,The Hague, New,2020-06-24,No,Silver
CUS003658,Customer 3658,female,54,BE,Brussels,New,2019-04-20,Yes,Gold
CUS003659,Customer 3659,Female,22,France,Toulouse,New,2019-01-02,yes, Silver
CUS003660,Customer 3660,Male,68,Österreich,Salzburg,Returning,2019-05-28,Yes,None
CUS003661,Customer 3661,Male,63,Netherlands,Rotterdam,NEW,2020-07-17,Yes,Gold 
CUS003662,Customer 3662,Female,43,germany,Munich,Returning,2019-07-06, No,none
CUS003663,customer 3663,Female,44,Netherlands,The Hague ,Returning,2019-03-12,No,None
CUS003664,Customer 3664,Male,53,Italy,Turin,New,2018-12-26,Yes,None
CUS003665,Customer 3665,female,27,Italy,Milan,New,2022-11-02,Yes,None
CUS003666,Customer 3666,Female,44,Germany,Frankfurt,Returning,2018-09-20,Yes,None
CUS003667,customer 3667, Female,43,Germany,Munich,Returning,2022-11-18,Yes ,None
CUS003668,Customer 3668,Male,46,France,Paris,VIP,2023-11-18,No, Silver
CUS003669,Customer 3669,male,50,Spain,Seville,New ,2018-07-14,No,Gold
CUS003670,Customer 3670 ,Male,70,Deutschland,Cologne,returning,2021-01-12,Yes,None 
CUS003671,Customer 3671,Female,30,Italy,Naples,New,2020-11-11,Yes,None
CUS003672,Customer 3672,Female,43,Italy,naples,Returning,2023-07-05,No,Silver
CUS003673,customer 3673,Male,62,Deutschland ,Frankfurt,New,2023-12-25,Yes,None
CUS003674,Customer 3674 ,Male,24,Netherlands,Amsterdam ,New,2018-03-28,Yes,None
CUS003675,Customer 3675,Female,24,France,Paris,New,2022-07-12,Yes,Platinum
CUS003676,Customer 3676,Male,19,Netherlands,rotterdam,VIP,2018-11-12,No,Silver
CUS003677,customer 3677,Female ,40,Italy,Bologna,Returning,2022-09-14,Yes,None
CUS003678,CUSTOMER 3678,Female,72,Germany,Cologne,New,2021-05-29,Yes,None
CUS003679,Customer 3679,male,25,spain,Valencia,Returning,2021-05-13,Yes,Gold
CUS003680,Customer 3680,Male,29,Holland,Utrecht,RETURNING,2018-10-27, Yes,Silver
CUS003681,Customer 3681,MALE,36,France,Lyon,Returning,2024-09-07,Yes,Silver
CUS003682,Customer 3682,Male,64,Netherlands,eindhoven,Returning,2024-08-18,Yes,Gold
CUS003683,Customer 3683, Female,38,France,Paris,New,2024-05-01,Yes,None
CUS003684,Customer 3684,female,69,République française,Marseille,New,2023-02-15,No,Silver
CUS003685,Customer 3685,Female ,37,Italy,Milan,New,2020-01-22,Yes, Silver
CUS003686,Customer 3686,Male,39,Netherlands,Utrecht,RETURNING,2019-12-07,Yes,None
CUS003687,CUSTOMER 3687,Male,22,Germany,Munich,New,2019-08-12,Yes,SILVER
CUS003688,Customer 3688,Male,69,Spain,Barcelona,New,2024-04-10,yes,Silver
CUS003689,Customer 3689,Male,46,France,Nice,new,2021-09-29,Yes,None 
CUS003690,Customer 3690,Female,33,Germany,HAMBURG,New,2021-08-10,Yes,Silver
CUS003691,Customer 3691, Male,55,ITALY,Turin,Returning,2018-03-04,Yes,Gold
CUS003692,Customer 3692,male,62,Belgium ,Antwerp,Returning,2023-09-18,Yes,GOLD
CUS003693,Customer 3693,female,47,ES,Barcelona,New,2021-02-14,Yes,None
CUS003694,Customer 3694,Female,37,FR,PARIS, New,2021-04-09,Yes,SILVER
CUS003695,Customer 3695,Female,53,Spain,Bilbao,returning,2023-04-03,Yes,Gold
CUS003696,Customer 3696,Male,33,Spain,Seville,New,2024-12-08,Yes ,None
CUS003697,Customer 3697,Female,26,Spain,Barcelona,Returning,2019-12-29,Yes,Gold 
CUS003698,Customer 3698,Female,70,NL,eindhoven,New,2018-05-27,No,Gold
CUS003699,CUSTOMER 3699,Female ,27,Spain,Madrid,New,2020-07-19,Yes,Silver
CUS003700,Customer 3700,FEMALE,58,Netherlands,Utrecht,vip,2023-04-28,Yes,None
CUS003701,Customer 3701,Female,63,FR,Lyon,returning,2021-12-12,Yes,Silver
CUS003702,Customer 3702,Female,56,Belgique ,Bruges,NEW,2021-10-02,yes,Silver
CUS003703,Customer 3703 ,male,63,Netherlands,The Hague,New,2019-01-25,Yes,None
CUS003704,Customer 3704,Male,31,Italy,Turin,VIP,2019-12-23,Yes,None
CUS003705,Customer 3705,Female,74,NL,Amsterdam,New,2024-08-25,YES,Silver
CUS003706,Customer 3706,Female,39,Belgium ,LEUVEN,New,2018-11-02,No,Silver
CUS003707,Customer 3707,Male,39,Italy,Turin,New,2020-04-16,Yes,None
CUS003708,Customer 3708,Male,47,France,Lyon,Returning,2021-12-02, No,Gold
CUS003709,Customer 3709,Male,52,Germany,munich,RETURNING,2019-08-04,yes,Gold
CUS003710,CUSTOMER 3710,Female,54,Deutschland,Berlin,Returning,2024-07-23,Yes,Gold
CUS003711,Customer 3711,Female,25,ITALY,Rome,Returning,2021-03-27,Yes,Platinum
CUS003712,Customer 3712,Male,24,Belgium,Ghent,NEW,2018-01-25,YES,Gold
CUS003713,Customer 3713,Female,31,NL,UTRECHT,Returning,2022-01-27,YES,Gold
CUS003714,customer 3714,Male,53,Belgium,Bruges,New,2018-11-14,YES,Silver
CUS003715,Customer 3715,Female,38,Spain, Barcelona,Returning,2021-11-03,Yes ,Silver
CUS003716,Customer 3716 ,Female,37,Netherlands,Rotterdam,Returning,2024-08-10,No,SILVER
CUS003717,Customer 3717,Female,56,BELGIUM,Leuven,New,2024-03-26, Yes,SILVER
CUS003718,Customer 3718,Male,56,France,Marseille,Returning,2024-03-30,Yes ,None
CUS003719,customer 3719,Female,45,Germany,Hamburg,VIP,2023-04-20,Yes,SILVER
CUS003720,Customer 3720,Male,43,République française,Nice,VIP,2019-10-22,Yes,None
CUS003721,Customer 3721,Male,63,Spain,Bilbao,New,2020-07-03,No,None
CUS003722,Customer 3722,Female,23,Italy,Naples,New,2023-01-03,NO,None
CUS003723,Customer 3723,Male,33,Italy,Milan,NEW,2019-11-06,Yes,None
CUS003724,customer 3724,Female,72,Spain,Barcelona,New,2018-09-18,Yes,None
CUS003725,CUSTOMER 3725,Female,18,Italy,Rome,Returning,2023-09-02,No,None
CUS003726,Customer 3726,Female,67,BELGIUM,Brussels,New,2021-10-02,Yes,None
CUS003727,CUSTOMER 3727,Female,58,Spain, Madrid,New,2022-08-22,Yes,PLATINUM
CUS003728,Customer 3728 ,Female,60,BE,Antwerp,NEW,2020-08-28,YES,None
CUS003729,Customer 3729,Female,38,Germany,Berlin,returning,2018-07-17,Yes,Silver 
CUS003730,Customer 3730, Female,51,Germany,Munich,New ,2023-04-10,no,gold
CUS003731,Customer 3731,Male,20,Spain,Madrid ,New,2023-07-07,Yes,Silver
CUS003732,Customer 3732,FEMALE,39,Netherlands,Amsterdam,New,2018-06-13,NO,Platinum
CUS003733,Customer 3733,Male,26,Belgium,Ghent,New,2023-05-01,Yes,None
CUS003734,Customer 3734,Female,51,Italy,Rome,New,2022-06-28,Yes,Silver
CUS003735,CUSTOMER 3735,Female,52,Netherlands,THE HAGUE,Returning,2022-02-27,Yes,Gold
CUS003736,Customer 3736,MALE,57,France,Lyon,New,2020-02-04,Yes,Silver
CUS003737,Customer 3737,Male,37,Italy,Naples,Returning ,2018-05-14,No,Silver
CUS003738,Customer 3738,Male,38, NL,Utrecht,Returning,2020-05-27,No,Silver
CUS003739,Customer 3739,Female,58,Italy,Naples,Returning,2018-07-11,Yes,Silver
CUS003740,Customer 3740,Female,31,Austria,Innsbruck,New,2023-01-29,Yes,GOLD
CUS003741,customer 3741,male,63,italy,Milan,New,2020-06-28,Yes,Gold
CUS003742,Customer 3742,Female ,34,Austria,Salzburg,Returning,2023-01-03,No,none
CUS003743,Customer 3743,FEMALE,67,Belgique ,Ghent,RETURNING,2024-02-25,Yes,SILVER
CUS003744,Customer 3744,Male,42,Italy,Bologna,Returning,2021-05-10,Yes,Silver
CUS003745,Customer 3745,male,70,FRANCE,Nice,VIP,2019-04-27,Yes,None
CUS003746,Customer 3746,Female,18,germany,Berlin,New,2021-12-16,yes,None
CUS003747,CUSTOMER 3747,Male,69,Italy,ROME,New,2023-10-29,Yes,None
CUS003748,Customer 3748,Male,73,Germany,Frankfurt,New,2024-09-28,No,None
CUS003749,Customer 3749,Male ,46,NL,Eindhoven,New,2019-09-23,Yes,None
CUS003750,Customer 3750,Female,61, Italy,Turin,Returning,2024-10-21,Yes,Silver
CUS003751,CUSTOMER 3751,male,61,BELGIUM, Antwerp,Returning,2018-02-22,No,None 
CUS003752,Customer 3752,Male,64,France,Nice,New,2024-10-31,No,None
CUS003753,Customer 3753,Female,59,Österreich,Linz,New,2024-09-03,YES,gold
CUS003754,Customer 3754,male,73,Germany,Cologne,New,2022-07-04,No,None
CUS003755,customer 3755,Male,35,Italy,Bologna,New,2019-08-21,Yes,NONE
CUS003756,Customer 3756,Male,52,GERMANY,Munich,Returning,2019-08-15,No,silver
CUS003757,Customer 3757,Male,42,SPAIN,Bilbao ,RETURNING,2021-01-28,No,None
CUS003758,Customer 3758,FEMALE,32,Netherlands,Amsterdam,Returning,2020-05-13,yes,Silver
CUS003759,Customer 3759,Male,75,FRANCE,PARIS,New,2023-01-16,Yes,None
CUS003760,Customer 3760,MALE,73,France,Paris,New,2018-11-07, No,None 
CUS003761,Customer 3761,Female,69,Belgium,leuven, Returning,2023-07-04,Yes,Gold
CUS003762,Customer 3762,Female,68,Germany,Munich,VIP,2020-12-24,Yes,NONE
CUS003763,Customer 3763,male,55,Holland,EINDHOVEN,New,2018-03-29,Yes,Silver
CUS003764,Customer 3764,Male,35,Germany ,frankfurt,returning,2023-10-06,Yes,Gold
CUS003765,Customer 3765, Male,67,Spain ,Madrid,Returning,2022-05-04,Yes ,None
CUS003766,Customer 3766,Female,71,BE,ghent,Returning,2018-05-14,Yes,Silver
CUS003767,Customer 3767,Male,45,Spain,Barcelona,Returning,2024-09-28,No,None
CUS003768,Customer 3768,Female,65,Spain,Barcelona,Returning,2024-02-11,YES,Silver
CUS003769,Customer 3769 ,male,33,Germany,Hamburg,New,2018-06-30,Yes,Gold
CUS003770,Customer 3770 ,Female ,20,Italy,Naples,Returning,2018-05-11,No,Silver
CUS003771,Customer 3771,female,61,germany,frankfurt,NEW,2018-04-25,Yes,None
CUS003772,Customer 3772,Female,69,Belgium,Leuven,Returning,2024-10-09,Yes,Platinum
CUS003773,Customer 3773,Male,73,Germany,Frankfurt,Returning,2024-05-11,Yes,Gold
CUS003774,Customer 3774,male,29,Italy,Bologna,VIP,2023-05-15,Yes,Silver
CUS003775,Customer 3775,Female,34,Belgium,Ghent,New,2018-06-07,No,None 
CUS003776,customer 3776,Male,49,France,Paris,Returning,2024-06-16,Yes,silver
CUS003777,Customer 3777,Female,39,Spain,Valencia,Returning ,2021-06-05,Yes,None 
CUS003778,Customer 3778,female,55,Austria,Innsbruck,New,2024-02-22,Yes,Gold
CUS003779,Customer 3779,Male ,57,Belgium,Brussels,Returning,2020-03-20,Yes,Silver
CUS003780,Customer 3780,Female,69,Netherlands,Utrecht,Returning,2023-06-18,Yes,Gold
CUS003781,Customer 3781,Male ,45, France,Nice,New,2023-06-11,No,None
CUS003782,Customer 3782,Female,44,Italia,naples,New,2019-04-20,Yes,Silver
CUS003783,Customer 3783,Female,70,BELGIUM,antwerp,new,2021-12-31,No,None
CUS003784,Customer 3784,Male,37,Italy,Milan,Returning,2020-02-12,Yes,None
CUS003785,Customer 3785,Female,27,Spain,Bilbao,Returning,2018-02-25,YES,silver
CUS003786,Customer 3786,Male,35,Italy,Rome,VIP,2018-10-14,No,None
CUS003787,Customer 3787,Male,53,Spain,Bilbao,Returning,2020-02-29,Yes,Platinum
CUS003788,customer 3788,Male,34,Belgium,Brussels,New,2024-07-15,Yes,Gold
CUS003789,Customer 3789, Female,40,France,Nice,New,2020-08-07,No,Silver
CUS003790,Customer 3790,Male,19, Netherlands,Eindhoven,Returning,2020-11-22,No,Gold 
CUS003791,CUSTOMER 3791, Female,71,Spain,Madrid,Returning,2023-12-03,Yes,Silver
CUS003792,Customer 3792,Female,66,Germany,Hamburg ,New,2022-07-26, Yes,Gold
CUS003793, Customer 3793,female,24,Germany,Hamburg,Returning,2018-03-31,yes,Gold
CUS003794,Customer 3794,female,66,IT,Rome,Returning,2024-03-22,Yes,Silver
CUS003795,Customer 3795,Male,68,italy,NAPLES,Returning,2024-09-10,Yes,None
CUS003796,Customer 3796,Male,56,netherlands,Amsterdam,New,2018-10-24,No,Gold
CUS003797,Customer 3797,female,70,Spain,bilbao,New,2021-09-26,No ,Gold
CUS003798,customer 3798,female,48,austria,Linz,Returning,2020-01-30,Yes,Silver
CUS003799,CUSTOMER 3799,Female,41,spain,VALENCIA,RETURNING,2019-09-03,No,None
CUS003800,Customer 3800,Male,56,ITALY,Naples,Returning,2020-05-16,No,Gold
CUS003801,Customer 3801,Male,40,Italy,Bologna,Returning,2021-03-27,no,None
CUS003802,Customer 3802,Female,33,DE,Hamburg,Returning,2019-08-29,Yes,Gold
CUS003803,CUSTOMER 3803,Male,25,SPAIN,Seville,VIP,2019-04-22,Yes,Silver
CUS003804,customer 3804,Male,23,Italy,Naples,New,2021-09-03,Yes,None
CUS003805,Customer 3805,Female ,30,Netherlands,Eindhoven ,New,2018-07-18,No,Silver
CUS003806,Customer 3806,Female,71,Germany,Frankfurt,New,2021-05-24,Yes ,NONE
CUS003807,Customer 3807,male,73,AUSTRIA,Linz,New,2018-07-17,Yes,Silver
CUS003808,Customer 3808,Male,27,Spain,VALENCIA,Returning,2024-02-03,Yes,None
CUS003809,Customer 3809,Female,44,Austria,Vienna,Returning,2023-11-24,Yes,Platinum
CUS003810,CUSTOMER 3810,Male,25,fr,Paris,New,2021-09-28,Yes,None 
CUS003811,customer 3811,Female,37,Italy , Bologna,Returning,2023-09-08,No,Silver
CUS003812,Customer 3812,Female,43,Germany,Berlin,New,2019-09-30,Yes,Silver
CUS003813,Customer 3813,Female,29,Belgium,Bruges,New,2023-03-16,NO,Gold
CUS003814,Customer 3814,Female,35,Italy,Milan,New,2023-01-06,Yes,None
CUS003815,Customer 3815,MALE,60,Italy,MILAN,New,2022-01-24,YES,Gold
CUS003816,Customer 3816,MALE,29,Holland,Amsterdam,VIP,2020-06-08,Yes,None
CUS003817,Customer 3817,Female,72,España,Bilbao,Returning,2021-03-22,Yes,None
CUS003818, Customer 3818,Male,71,Spain,Barcelona,VIP,2022-02-28,Yes,Silver 
CUS003819,Customer 3819,Male,61,Italia,Rome,New,2023-07-29,Yes,gold
CUS003820,Customer 3820 ,Male,18,Germany,Cologne,Returning,2021-05-10,Yes,None
CUS003821,Customer 3821, Male,59,Germany,Frankfurt,New,2024-05-06,Yes ,NONE
CUS003822,Customer 3822,Female,70,Belgium,Leuven,New,2019-12-16,No,Silver
CUS003823,Customer 3823,Male,21,netherlands,Eindhoven,New,2021-04-27,No,None
CUS003824,Customer 3824,Male,49,Austria,Vienna,New,2022-05-02,Yes,Gold
CUS003825,Customer 3825,Female,25,Netherlands,Eindhoven ,New,2022-12-24,Yes,None 
CUS003826,Customer 3826,Male,53,Spain,Seville,vip,2020-08-05,Yes,None
CUS003827,Customer 3827,Female,30,Italia,TURIN,Returning,2019-01-24,No ,None
CUS003828,Customer 3828, Male,30,France,Toulouse,Returning,2020-09-17,No,NONE
CUS003829,Customer 3829,Female ,26,Belgium,Brussels,NEW,2023-10-21,Yes,Silver
CUS003830,Customer 3830,Female,25,Spain,Bilbao,New,2019-09-09,Yes,None 
CUS003831,Customer 3831,male,56,Germany,Munich,New,2021-01-02,yes,Gold 
CUS003832,Customer 3832,Female,36,Germany,Munich,New,2022-09-14,Yes,Silver
CUS003833,Customer 3833,FEMALE,55,Spain,Valencia,VIP,2020-05-18,Yes,Gold
CUS003834,Customer 3834,MALE,58,Österreich,VIENNA,New,2019-08-05,Yes,None 
CUS003835,customer 3835,Male,75,Belgium,ghent,Returning,2023-06-04,Yes ,Platinum
CUS003836,Customer 3836,Male,32,Italia,Rome,new,2024-03-17,No,None
CUS003837,Customer 3837,Male,25,Germany,Munich,new,2024-07-18,YES,None
CUS003838,Customer 3838,FEMALE,24,Spain,Valencia,New ,2020-09-18,Yes,Silver
CUS003839,Customer 3839,Female,54,SPAIN,MADRID,New,2021-04-12,Yes,Silver
CUS003840,Customer 3840,Female,32,NL,Utrecht,Returning,2020-06-17,NO,None
CUS003841,Customer 3841,Female,26,Netherlands,The Hague,New,2023-10-02,No,Silver
CUS003842,Customer 3842,male,72,France,Toulouse,new,2020-01-22,No, None
CUS003843,Customer 3843 ,Female,39,Italy,BOLOGNA,New,2021-07-20,Yes,Silver
CUS003844,Customer 3844,Male,69,Deutschland,Berlin,New,2024-03-14,No,None
CUS003845,customer 3845,Female,66,Spain,Seville,New,2019-07-29,Yes,SILVER
CUS003846,CUSTOMER 3846,Female,53,FRANCE,Nice,Returning,2020-02-02,Yes,None
CUS003847,Customer 3847 ,Female,67,FR,Lyon,Returning,2024-07-26,YES,None
CUS003848,Customer 3848,Female,51,Germany,Frankfurt,New,2022-11-03,Yes,None
CUS003849,customer 3849,Male,23,Spain,Seville,Returning,2021-05-30,Yes ,Silver
CUS003850,Customer 3850,Female,63,belgique,Antwerp,Returning,2022-07-09,Yes,Gold
CUS003851,Customer 3851,Female,42,España,Seville,New,2019-06-16,Yes,None
CUS003852,Customer 3852,Female,68,Italy,naples,Returning,2018-08-11,Yes,Gold
CUS003853,Customer 3853,Male,48, Spain,Barcelona,New,2024-05-04,No,Platinum
CUS003854,Customer 3854,female,38,Netherlands,Utrecht,Returning,2018-01-02,Yes ,Silver
CUS003855,Customer 3855,FEMALE,70,France,NICE,Returning,2018-07-18,no,silver
CUS003856, Customer 3856,Male,49,NETHERLANDS,Eindhoven,VIP,2024-07-18, No,None
CUS003857,Customer 3857,male,42,NL,Amsterdam,Returning,2024-11-19,No,None
CUS003858,Customer 3858 ,Male,56,FR,Marseille,Returning,2022-07-15,No,Silver 
CUS003859,CUSTOMER 3859,male,73,Austria,Graz,VIP,2020-03-15,Yes,None
CUS003860,Customer 3860,Male,55,Spain,bilbao,New,2018-09-01,No,None
CUS003861,Customer 3861,male,75,ES,BARCELONA,New,2018-02-23,Yes ,Gold 
CUS003862,customer 3862,FEMALE,21,Germany,Berlin, VIP,2019-06-12,No,None
CUS003863,customer 3863,Female,56,Italy,Milan,returning,2021-06-10,No ,Silver
CUS003864,Customer 3864,Male,49,españa,Valencia,New,2020-12-27,No,Silver
CUS003865,Customer 3865,Female,58,Germany,MUNICH,New,2024-04-15,No,None
CUS003866,Customer 3866,Male,21,FR,NICE,New,2022-06-06,No,None
